ReportID,RelativeRecommendation,RelativeAnaExperience,RelativeCoNumber,RelativeNumber,IsStarAnalyst,AnalystExperience,FollowCoNumber,ForecastNumber,roe,LOSS
8358879,-2.0,-0.25,0.17,12.33,0.0,11.22,6.0,6.0,0.05510128646629203,1.0
8325973,0.0,0.19,11.25,94.75,1.0,13.07,26.0,70.0,0.05510128646629203,1.0
8273951,-1.0,14.51,6.0,-2.0,0.0,27.54,6.0,7.0,0.05510128646629203,1.0
8250139,0.0,0.04,3.0,9.0,1.0,5.83,17.0,52.0,0.05510128646629203,1.0
7865493,0.0,-3.56,-3.0,-29.25,1.0,1.78,15.0,36.0,0.03341865362808948,1.0
7848519,0.0,-4.4,4.33,-28.33,1.0,1.72,22.0,40.0,0.03341865362808948,1.0
7848483,-1.0,3.51,-8.0,-32.25,0.0,8.84,6.0,13.0,0.03341865362808948,1.0
7846563,0.0,3.68,6.0,81.75,1.0,9.01,23.0,79.0,0.03341865362808948,1.0
7728303,-1.0,-0.55,-1.5,15.25,0.0,5.94,17.0,77.0,0.03341865362808948,1.0
7728215,0.0,-5.22,-11.57,-47.29,1.0,1.78,15.0,36.0,0.03341865362808948,1.0
7708699,0.0,1.18,1.8,67.1,1.0,9.01,23.0,79.0,0.03341865362808948,1.0
7692815,0.0,-5.28,-3.57,-42.29,1.0,1.72,22.0,40.0,0.03341865362808948,1.0
7692003,0.0,-6.11,-14.11,-45.56,1.0,1.71,10.0,23.0,0.03341865362808948,1.0
7691747,-1.0,0.93,-11.1,-29.6,0.0,8.84,6.0,13.0,0.03341865362808948,1.0
7689517,0.0,11.99,1.89,-5.56,0.0,19.81,2.0,2.0,0.03341865362808948,1.0
7686583,-1.0,6.89,23.43,-5.29,0.0,13.89,38.0,43.0,0.03341865362808948,1.0
7684633,0.0,2.01,-0.57,55.71,1.0,9.01,23.0,79.0,0.03341865362808948,1.0
7683643,-2.0,0.17,-3.57,5.71,0.0,7.17,14.0,35.0,0.03341865362808948,1.0
7683539,0.0,3.01,5.5,-0.75,0.0,9.51,24.0,39.0,0.03341865362808948,1.0
7657255,0.0,3.67,6.5,51.0,1.0,9.01,23.0,79.0,0.03341865362808948,1.0
7625673,0.0,-3.38,-8.0,-51.0,1.0,1.78,15.0,36.0,0.03341865362808948,1.0
7518583,0.0,2.66,3.33,32.67,1.0,9.01,23.0,79.0,0.03341865362808948,1.0
7434255,0.0,-2.38,-3.5,-20.38,0.0,5.83,18.0,49.0,0.03341865362808948,1.0
7321315,0.0,-3.29,-9.5,-50.5,0.0,5.08,11.0,24.0,0.03341865362808948,1.0
7320105,0.0,-2.53,-3.5,-22.13,0.0,5.83,18.0,49.0,0.03341865362808948,1.0
7318885,0.0,-1.87,-3.5,-11.0,0.0,3.21,12.0,24.0,0.127157660002141,1.0
7312059,0.0,9.85,46.63,224.38,1.0,18.33,30.0,57.0,0.03341865362808948,1.0
7308931,0.0,-3.41,-9.38,-50.63,0.0,5.08,11.0,24.0,0.03341865362808948,1.0
7308643,-1.0,-2.48,-11.38,-23.0,0.0,5.94,17.0,77.0,0.03341865362808948,1.0
7307699,0.0,0.53,-1.38,15.38,1.0,9.01,23.0,79.0,0.03341865362808948,1.0
7307495,0.0,-2.65,-3.38,-22.63,0.0,5.83,18.0,49.0,0.03341865362808948,1.0
7297181,0.0,-2.63,-5.83,-59.5,0.0,5.68,13.0,21.0,0.03341865362808948,1.0
7297141,0.0,1.05,-4.14,-34.0,0.0,9.51,24.0,39.0,0.03341865362808948,1.0
7294923,-1.0,0.34,-16.0,-60.75,0.0,8.84,6.0,13.0,0.03341865362808948,1.0
7294699,0.0,-3.23,-12.83,-62.5,0.0,5.08,11.0,24.0,0.03341865362808948,1.0
7294403,0.0,0.7,-3.83,-4.5,1.0,9.01,23.0,79.0,0.03341865362808948,1.0
7294001,0.0,10.02,44.17,210.5,1.0,18.33,30.0,57.0,0.03341865362808948,1.0
7293753,0.0,-2.48,-7.83,-43.5,0.0,5.83,18.0,49.0,0.03341865362808948,1.0
7293537,-1.0,-0.38,-4.25,-2.0,0.0,5.94,17.0,77.0,0.03341865362808948,1.0
7292101,0.0,-0.63,0.33,-6.67,0.0,5.83,18.0,49.0,0.03341865362808948,1.0
7251629,0.0,-1.92,-5.0,-28.5,0.0,5.08,11.0,24.0,0.03341865362808948,1.0
4879451,0.0,-2.05,-3.13,-18.63,0.0,1.02,8.0,13.0,0.03280368526607029,1.0
4861439,0.0,-1.26,1.0,-7.13,0.0,1.78,12.0,24.0,0.03280368526607029,1.0
2516935,0.5,-1.48,2.13,-11.63,0.0,1.62,13.0,19.0,0.03280368526607029,1.0
2512607,0.0,1.81,7.13,34.25,1.0,4.96,18.0,56.0,0.03280368526607029,1.0
2497871,1.0,-1.31,1.13,-7.5,0.0,1.78,12.0,24.0,0.03280368526607029,1.0
2401283,0.0,-2.14,-6.0,-21.43,0.0,1.71,5.0,8.0,0.03280368526607029,1.0
2398503,0.0,-2.3,0.22,-13.67,0.0,1.62,13.0,19.0,0.03280368526607029,1.0
2388631,1.0,-2.9,-4.78,-22.67,0.0,1.02,8.0,13.0,0.03280368526607029,1.0
2387879,0.0,1.04,6.22,33.33,1.0,4.96,18.0,56.0,0.03280368526607029,1.0
2387043,1.0,4.64,-2.78,28.33,0.0,8.56,9.0,45.0,0.03280368526607029,1.0
2386159,0.0,-0.81,6.22,11.33,0.0,3.11,18.0,43.0,0.03280368526607029,1.0
2386135,0.0,0.87,-6.78,-15.67,0.0,4.79,5.0,13.0,0.03280368526607029,1.0
2266067,1.0,4.63,10.71,20.43,0.0,8.91,20.0,40.0,0.03280368526607029,1.0
2242495,1.0,4.55,10.71,18.71,0.0,8.91,20.0,40.0,0.03280368526607029,1.0
2235099,0.0,-2.91,-3.6,-13.4,0.0,1.89,9.0,29.0,0.03280368526607029,1.0
2229803,0.0,-3.08,-8.6,-24.4,0.0,1.71,5.0,8.0,0.03280368526607029,1.0
2228783,0.0,0.43,-5.29,-10.0,0.0,4.79,5.0,13.0,0.03280368526607029,1.0
2227971,0.0,-1.68,5.4,2.6,0.0,3.11,18.0,43.0,0.03280368526607029,1.0
2227783,1.0,-2.58,-1.29,-12.0,0.0,1.78,12.0,24.0,0.03280368526607029,1.0
2226967,1.0,3.76,-2.6,21.6,0.0,8.56,9.0,45.0,0.03280368526607029,1.0
2168343,1.0,4.35,5.0,8.0,0.0,8.91,20.0,40.0,0.03280368526607029,1.0
2160983,0.0,-0.01,0.67,-7.33,0.0,3.11,18.0,43.0,0.03280368526607029,1.0
1998427,0.0,0.93,6.4,19.6,1.0,4.96,18.0,56.0,0.03280368526607029,1.0
1903495,1.0,-0.19,4.5,0.75,0.0,3.94,14.0,25.0,0.03280368526607029,1.0
1861667,0.0,0.56,-3.5,-5.25,0.0,4.79,5.0,13.0,0.03280368526607029,1.0
1847795,0.0,-0.69,-1.0,-0.33,0.0,3.41,9.0,25.0,0.03280368526607029,1.0
1842931,1.0,-0.16,2.0,-3.33,0.0,3.94,14.0,25.0,0.03280368526607029,1.0
10027152,0.0,-4.31,-57.4,-146.25,1.0,4.84,12.0,36.0,0.40647103217385394,1.0
9952584,1.0,-1.04,-1.67,-3.33,0.0,1.36,7.0,7.0,0.12220368684288503,1.0
9952583,0.0,2.08,3.33,6.67,1.0,4.48,9.0,29.0,0.12220368684288503,1.0
9952647,0.5,3.89,4.0,32.0,1.0,8.54,11.0,43.0,0.08601708581776808,1.0
9952646,0.0,-0.19,-1.0,-1.5,0.0,0.77,7.0,8.0,0.08601708581776808,1.0
9952645,0.0,-0.52,0.0,-1.0,0.0,1.8,9.0,10.0,0.08601708581776808,1.0
9952342,0.0,-2.65,-5.33,-24.0,0.0,0.74,1.0,1.0,0.08601708581776808,1.0
9952251,0.0,-1.04,-1.67,-3.33,0.0,1.36,8.0,8.0,0.12220368684288503,1.0
10056526,0.0,-3.53,-39.4,-105.4,0.0,11.23,8.0,10.0,0.017146109245773693,1.0
10038039,0.0,7.0,0.0,39.2,0.0,22.53,17.0,36.0,0.40647103217385394,1.0
10056632,0.0,19.49,27.6,74.6,1.0,34.26,16.0,36.0,0.017146109245773693,1.0
10031118,0.0,3.61,-12.11,-20.44,0.0,11.32,5.0,7.0,0.40647103217385394,1.0
10031113,0.0,14.85,-2.88,46.5,0.0,22.53,17.0,36.0,0.40647103217385394,1.0
9971151,0.5,-3.77,-13.13,-29.25,0.0,1.63,8.0,9.0,0.002651093434027512,0.0
10069983,-1.0,1.74,115.13,380.5,0.0,12.72,134.0,280.0,0.017146109245773693,1.0
10070235,0.0,-6.48,-57.4,-184.0,0.0,4.5,7.0,16.0,0.017146109245773693,1.0
10017717,0.0,-4.39,29.0,14.25,0.0,1.82,98.0,135.0,0.002651093434027512,0.0
9921601,0.0,-6.76,4.86,8.43,1.0,6.16,40.0,128.0,0.40647103217385394,1.0
9969396,0.5,3.43,16.0,46.38,0.0,8.9,33.0,61.0,0.002651093434027512,0.0
9970854,0.5,3.5,15.88,48.0,0.0,8.9,33.0,61.0,0.002651093434027512,0.0
10013818,0.5,3.69,15.13,47.38,0.0,8.9,33.0,61.0,0.002651093434027512,0.0
10038650,1.0,-9.44,-28.4,-56.8,0.0,4.87,13.0,29.0,0.40647103217385394,1.0
10078096,1.0,-2.67,-57.4,-184.0,0.0,1.47,5.0,6.0,0.017146109245773693,1.0
10044004,1.0,-0.03,-15.0,-43.11,0.0,7.63,16.0,25.0,0.40647103217385394,1.0
9973624,0.0,14.87,-1.44,53.11,0.0,22.53,17.0,36.0,0.40647103217385394,1.0
10025170,-1.0,11.96,3.25,31.25,0.0,26.6,6.0,13.0,0.017146109245773693,1.0
9949530,0.0,0.02,-4.5,-3.5,0.0,6.8,13.0,30.0,0.12227807783726397,0.0
9949529,0.0,-0.14,-5.5,-4.0,0.0,6.8,13.0,30.0,0.12227807783726397,0.0
9949527,0.5,0.04,-7.0,-12.0,0.0,6.8,13.0,30.0,0.12227807783726397,0.0
9949526,-0.5,0.5,7.0,12.5,0.0,7.22,19.0,37.0,0.12227807783726397,0.0
9969122,0.0,-0.95,-13.0,-26.83,0.0,4.14,4.0,4.0,0.002651093434027512,0.0
9969296,1.0,-3.46,-11.0,-24.83,0.0,1.63,8.0,9.0,0.002651093434027512,0.0
10077416,0.0,-3.4,-57.4,-184.0,0.0,0.74,2.0,2.0,0.017146109245773693,1.0
9926094,0.0,20.28,21.17,26.83,1.0,30.19,61.0,110.0,0.40647103217385394,1.0
9963767,0.0,-1.81,-7.75,-33.75,1.0,12.83,14.0,22.0,0.017146109245773693,1.0
10002345,0.5,-1.64,-16.7,-31.4,1.0,6.16,40.0,128.0,0.40647103217385394,1.0
10077920,-0.5,5.73,115.13,380.5,0.0,12.72,134.0,280.0,0.017146109245773693,1.0
10057218,0.0,-1.93,-42.4,-66.4,1.0,12.83,14.0,22.0,0.017146109245773693,1.0
10034589,0.0,-4.14,-20.88,-52.5,0.0,3.54,16.0,21.0,0.40647103217385394,1.0
10072350,0.0,-9.16,-57.4,-184.0,0.0,1.9,8.0,15.0,0.017146109245773693,1.0
10072456,-1.0,14.03,0.67,20.67,0.0,26.6,6.0,13.0,0.017146109245773693,1.0
10059727,-1.0,-7.15,-47.4,-126.4,0.0,7.61,4.0,6.0,0.017146109245773693,1.0
10035911,1.0,-1.53,7.13,30.5,1.0,6.16,40.0,128.0,0.40647103217385394,1.0
9951418,-0.5,0.61,-0.5,-7.0,0.0,5.68,9.0,13.0,0.12220368684288503,1.0
9951416,1.0,2.52,3.33,14.0,1.0,4.48,9.0,29.0,0.12220368684288503,1.0
9951444,0.0,-2.34,-7.8,-56.6,0.0,11.7,17.0,24.0,0.017146109245773693,1.0
10061595,0.0,-4.15,-24.0,-99.5,0.0,1.9,8.0,15.0,0.017146109245773693,1.0
9973202,1.0,-2.8,-16.44,-35.89,0.0,4.87,13.0,29.0,0.40647103217385394,1.0
10010733,0.0,2.09,9.5,19.5,0.0,7.23,19.0,44.0,0.127157660002141,1.0
10078782,0.0,-3.39,-57.4,-184.0,0.0,0.74,6.0,6.0,0.017146109245773693,1.0
10018885,0.5,1.2,-1.0,-1.0,0.0,3.73,11.0,11.0,0.002651093434027512,0.0
9999167,0.0,4.98,12.82,34.82,0.0,13.27,74.0,123.0,0.40647103217385394,1.0
9979408,0.0,1.87,3.5,11.0,1.0,6.94,21.0,43.0,0.127157660002141,1.0
9915777,0.0,-4.42,17.25,57.25,1.0,10.22,29.0,76.0,0.017146109245773693,1.0
10037251,-1.0,-2.64,-6.43,-19.86,0.0,11.32,5.0,7.0,0.40647103217385394,1.0
10000139,0.0,13.96,25.86,63.57,1.0,30.19,61.0,110.0,0.40647103217385394,1.0
10082490,1.0,0.56,-57.4,-184.0,0.0,4.86,2.0,2.0,0.017146109245773693,1.0
9996277,0.5,-0.48,-10.5,-14.5,0.0,13.54,21.0,41.0,0.40647103217385394,1.0
9914688,0.0,-1.28,-7.67,-15.0,0.0,2.74,20.0,27.0,0.127157660002141,1.0
9951759,1.0,2.54,-4.33,18.0,1.0,8.54,11.0,43.0,0.08601708581776808,1.0
9951758,1.0,2.5,-4.33,17.33,1.0,8.54,11.0,43.0,0.08601708581776808,1.0
9951757,0.0,-0.62,8.67,1.33,0.0,5.42,26.0,51.0,0.08601708581776808,1.0
9951921,0.0,5.67,2.33,17.0,0.0,14.92,13.0,22.0,0.08601708581776808,1.0
9976911,0.0,-2.27,-49.83,-138.25,0.0,7.63,16.0,25.0,0.40647103217385394,1.0
9999957,0.5,0.86,115.13,380.5,0.0,8.66,134.0,280.0,0.40647103217385394,1.0
10059204,0.0,19.5,27.2,74.6,1.0,34.26,16.0,36.0,0.017146109245773693,1.0
9914211,-1.0,-4.54,-46.4,-118.2,0.0,3.86,24.0,60.0,0.40647103217385394,1.0
10041103,1.0,-0.03,-15.44,-42.89,0.0,7.63,16.0,25.0,0.40647103217385394,1.0
10040522,0.0,1.44,11.0,21.67,0.0,7.23,19.0,44.0,0.127157660002141,1.0
9975282,0.0,-5.06,-52.83,-123.17,1.0,4.84,12.0,36.0,0.40647103217385394,1.0
9970092,0.0,-4.77,-12.0,-31.75,0.0,1.44,18.0,19.0,0.002651093434027512,0.0
10036209,0.0,-10.67,-17.0,-51.8,0.0,4.87,13.0,29.0,0.40647103217385394,1.0
10036181,0.0,-9.01,-15.0,-44.29,0.0,4.87,13.0,29.0,0.40647103217385394,1.0
10036009,0.0,17.26,0.6,-4.8,1.0,31.57,12.0,22.0,0.40647103217385394,1.0
9969974,0.0,11.64,-3.0,52.25,0.0,17.86,12.0,29.0,0.002651093434027512,0.0
9949031,-0.5,0.46,7.5,4.0,0.0,7.22,19.0,37.0,0.12227807783726397,0.0
9969604,1.0,-0.32,-5.43,-15.57,1.0,4.71,12.0,21.0,0.002651093434027512,0.0
9975051,0.0,0.26,115.13,380.5,0.0,8.66,134.0,280.0,0.40647103217385394,1.0
10011008,0.0,0.0,11.0,5.25,0.0,3.18,21.0,32.0,0.08601708581776808,1.0
9997133,-1.0,-6.99,-12.0,-38.29,0.0,1.71,11.0,14.0,0.40647103217385394,1.0
9996940,0.0,8.22,-12.4,34.2,0.0,22.53,17.0,36.0,0.40647103217385394,1.0
9977381,0.0,-1.23,-47.4,-137.2,0.0,7.17,3.0,3.0,0.40647103217385394,1.0
9977304,0.0,-0.76,-53.4,-148.2,0.0,7.63,16.0,25.0,0.40647103217385394,1.0
10031603,0.0,-7.26,-31.63,-62.88,0.0,7.63,16.0,25.0,0.40647103217385394,1.0
9862463,0.0,-9.75,-13.33,-69.67,0.0,5.54,27.0,39.0,0.04035405289312954,0.0
9731089,0.0,-4.43,1.33,-30.33,0.0,11.23,34.0,63.0,0.04035405289312954,0.0
9730043,-0.5,-12.35,-12.0,-80.5,0.0,5.54,27.0,39.0,0.04035405289312954,0.0
9556933,0.0,-7.47,-22.67,-73.67,0.0,5.54,27.0,39.0,0.04035405289312954,0.0
9553065,-0.5,-12.55,1.5,-36.5,0.0,3.3,55.0,106.0,0.04035405289312954,0.0
9551747,0.5,13.48,-1.5,36.5,0.0,30.26,30.0,91.0,0.04035405289312954,0.0
9345917,0.5,-8.26,-26.25,-129.25,0.0,4.37,30.0,45.0,0.04035405289312954,0.0
9294977,1.0,14.63,-14.0,-47.0,0.0,30.26,30.0,91.0,0.04035405289312954,0.0
9253307,0.0,-12.44,-41.0,-157.0,0.0,3.3,55.0,106.0,0.04035405289312954,0.0
9251015,0.5,12.83,2.0,34.5,0.0,30.26,30.0,91.0,0.04035405289312954,0.0
9248857,-0.5,-8.27,29.5,117.0,1.0,13.71,85.0,162.0,0.04035405289312954,0.0
8882271,0.0,12.99,13.0,9.5,0.0,26.19,15.0,40.0,0.018728908485742317,0.0
8837493,-0.5,-6.58,-24.0,-117.25,0.0,2.9,8.0,17.0,0.018728908485742317,0.0
8745385,0.0,-7.36,-4.33,-94.33,0.0,4.39,34.0,80.0,0.018728908485742317,0.0
8745071,0.0,9.47,-17.33,27.67,0.0,21.22,14.0,26.0,0.018728908485742317,0.0
8463727,-0.5,-2.89,14.0,77.33,1.0,9.64,92.0,192.0,0.018728908485742317,0.0
8456115,-1.5,-7.05,-2.0,-46.67,1.0,5.48,20.0,62.0,0.018728908485742317,0.0
8337569,-0.5,-3.1,14.33,67.5,1.0,9.64,92.0,192.0,0.018728908485742317,0.0
8320987,-0.5,-5.92,-1.0,-17.75,0.0,9.72,7.0,8.0,0.018728908485742317,0.0
8319419,0.0,-8.84,-13.6,-68.0,0.0,4.59,2.0,2.0,0.018728908485742317,0.0
8314691,-1.5,-10.17,-3.0,-57.75,1.0,5.48,20.0,62.0,0.018728908485742317,0.0
8314611,0.0,-2.48,-7.5,46.0,0.0,21.22,14.0,26.0,0.018728908485742317,0.0
7873873,1.0,8.66,-6.0,56.33,0.0,17.17,10.0,43.0,-0.009703336549387272,0.0
7828343,0.0,-5.72,-5.0,-73.67,0.0,2.79,18.0,36.0,-0.009703336549387272,0.0
7659695,0.0,-4.45,-10.6,-47.0,0.0,2.79,18.0,36.0,-0.009703336549387272,0.0
7621753,0.0,-2.83,11.0,37.0,1.0,5.59,31.0,98.0,-0.009703336549387272,0.0
7618763,0.0,-4.53,-10.0,-55.0,0.0,3.89,25.0,45.0,-0.009703336549387272,0.0
7314699,0.0,11.08,6.63,35.25,1.0,19.01,9.0,24.0,0.20016447647601815,1.0
7310055,-1.0,-0.82,6.6,8.8,0.0,5.67,17.0,40.0,-0.009703336549387272,0.0
7303931,0.0,-2.59,-6.4,-28.2,0.0,3.89,25.0,45.0,-0.009703336549387272,0.0
7208803,0.0,-1.93,8.75,22.5,1.0,5.59,31.0,98.0,-0.009703336549387272,0.0
7206723,-1.0,-1.85,6.75,-0.5,0.0,5.67,17.0,40.0,-0.009703336549387272,0.0
7204401,0.0,1.29,-9.25,-25.5,0.0,8.8,9.0,13.0,-0.009703336549387272,0.0
2364983,0.5,2.22,-2.0,5.0,0.0,5.96,6.0,9.0,0.020009326057922546,0.0
2173159,0.0,9.53,8.33,24.67,0.0,18.08,13.0,18.0,0.020009326057922546,0.0
2171955,-2.0,-6.93,-6.67,-22.33,0.0,1.61,22.0,29.0,0.020009326057922546,0.0
1839447,0.0,11.67,115.13,380.5,1.0,20.98,51.0,119.0,0.020009326057922546,0.0
1836155,1.0,-3.91,-16.29,-33.86,0.0,3.76,6.0,16.0,0.020009326057922546,0.0
1689361,0.0,-2.4,-4.86,-9.57,0.0,5.6,20.0,27.0,0.020009326057922546,0.0
1671233,0.0,-4.41,-15.67,-28.33,0.0,5.66,6.0,18.0,0.020009326057922546,0.0
1666581,-1.0,-2.82,-2.33,-5.33,0.0,5.66,6.0,7.0,0.020009326057922546,0.0
1664189,1.0,-6.31,-18.67,-33.33,0.0,3.76,6.0,16.0,0.020009326057922546,0.0
1663525,-1.0,-0.9,-1.33,12.67,1.0,7.58,36.0,104.0,0.020009326057922546,0.0
1662757,0.0,-1.0,-4.33,-12.33,1.0,7.48,22.0,51.0,0.020009326057922546,0.0
1662545,0.0,10.72,34.33,61.67,0.0,20.79,33.0,39.0,0.020009326057922546,0.0
9989366,0.0,-3.63,-0.67,-44.67,0.0,5.7,17.0,27.0,0.20016447647601815,1.0
9989364,1.0,-6.45,-11.38,-43.75,0.0,1.48,11.0,19.0,0.20016447647601815,1.0
10023391,0.5,11.81,-7.14,18.43,1.0,23.07,22.0,50.0,0.18719853762186225,1.0
10023243,0.0,5.6,21.67,143.89,1.0,18.78,50.0,110.0,0.28093795714632935,1.0
10035308,0.0,-5.23,-14.38,-72.25,0.0,6.19,10.0,35.0,0.28093795714632935,1.0
9947665,-0.5,1.0,7.5,-4.5,0.0,12.26,9.0,10.0,0.03488499965304003,0.0
10054702,0.0,-5.16,-44.0,-138.31,0.0,7.52,9.0,12.0,0.03488499965304003,0.0
10039210,-1.0,-4.97,9.0,-12.43,0.0,3.51,38.0,92.0,0.28093795714632935,1.0
10054850,1.0,-1.82,-8.38,-24.23,0.0,11.33,12.0,23.0,0.03488499965304003,0.0
10073875,0.0,11.59,115.13,380.5,1.0,16.92,134.0,280.0,0.03488499965304003,0.0
10073988,0.0,8.49,115.13,380.5,1.0,16.92,134.0,280.0,0.03488499965304003,0.0
10038761,-0.5,6.51,6.0,12.0,0.0,14.98,10.0,26.0,0.28093795714632935,1.0
10015704,0.0,5.75,15.57,118.71,1.0,18.78,50.0,110.0,0.28093795714632935,1.0
10038926,0.0,5.83,36.78,246.89,0.0,17.16,25.0,70.0,0.28093795714632935,1.0
10038861,-1.0,-6.84,-3.8,-41.8,0.0,8.88,13.0,22.0,0.20016447647601815,1.0
9998197,1.0,-9.06,-26.36,-71.18,0.0,1.8,10.0,12.0,0.18719853762186225,1.0
9998050,0.5,-5.35,-25.14,-81.57,0.0,5.9,9.0,17.0,0.18719853762186225,1.0
10002168,-0.5,-2.45,47.86,72.43,1.0,8.8,134.0,280.0,0.18719853762186225,1.0
10002052,0.5,-3.08,-24.13,-92.75,0.0,5.9,9.0,17.0,0.18719853762186225,1.0
9979974,0.0,-5.27,-1.36,-38.18,1.0,5.59,32.0,45.0,0.18719853762186225,1.0
10060206,0.0,0.22,-50.29,-184.0,1.0,11.5,11.0,18.0,0.03488499965304003,0.0
10024930,0.0,-4.12,-5.25,-42.25,0.0,7.27,17.0,46.0,0.28093795714632935,1.0
9991800,-0.5,9.06,5.5,34.5,1.0,23.07,22.0,50.0,0.18719853762186225,1.0
9991687,1.0,-6.25,-10.0,-42.63,0.0,1.42,9.0,20.0,0.20016447647601815,1.0
9972912,-0.5,5.74,2.88,97.25,1.0,14.72,28.0,76.0,0.18719853762186225,1.0
9951382,-0.5,2.89,2.5,3.0,0.0,10.21,5.0,6.0,0.01237932657580915,0.0
9951380,1.0,-2.23,-6.33,-6.67,0.0,3.11,23.0,33.0,0.01237932657580915,0.0
9972639,0.0,-5.48,11.0,75.5,0.0,13.1,30.0,82.0,0.18719853762186225,1.0
9932914,-1.0,-1.25,97.87,182.53,1.0,8.8,134.0,280.0,0.18719853762186225,1.0
9960276,1.0,13.38,17.75,147.38,0.0,20.8,25.0,94.0,0.20016447647601815,1.0
10056365,1.0,-4.86,11.13,-40.47,0.0,8.18,68.0,137.0,0.03488499965304003,0.0
10041710,1.0,-2.09,-25.85,-70.15,1.0,11.5,11.0,18.0,0.03488499965304003,0.0
10020135,0.0,13.88,-1.7,22.9,1.0,23.07,22.0,50.0,0.18719853762186225,1.0
10004436,0.0,-7.35,-31.56,-106.89,0.0,0.74,2.0,2.0,0.18719853762186225,1.0
10020303,-1.0,-4.14,-37.8,-119.6,0.0,2.13,8.0,10.0,0.18719853762186225,1.0
10020335,0.0,-0.7,23.4,146.2,0.0,13.1,30.0,82.0,0.18719853762186225,1.0
9950547,0.0,-4.88,2.4,23.8,1.0,10.67,28.0,56.0,0.20016447647601815,1.0
9950546,0.0,11.75,-2.6,31.0,1.0,27.26,39.0,89.0,0.20016447647601815,1.0
9950544,0.0,-5.06,3.2,25.2,1.0,10.67,28.0,56.0,0.20016447647601815,1.0
9950543,1.0,-6.87,0.0,-23.33,1.0,12.83,17.0,28.0,0.20016447647601815,1.0
9950542,0.0,-0.69,2.0,-0.33,1.0,19.01,9.0,24.0,0.20016447647601815,1.0
9950699,1.0,-0.32,1.67,16.89,1.0,8.77,11.0,37.0,0.14244614543454193,1.0
9950698,0.0,5.02,1.0,-3.33,1.0,14.96,7.0,18.0,0.14244614543454193,1.0
9913290,0.0,-6.49,-6.43,-48.29,0.0,1.48,11.0,19.0,0.20016447647601815,1.0
10012708,-0.5,-0.32,17.0,1.5,0.0,13.5,41.0,53.0,0.18719853762186225,1.0
10071047,0.0,-2.86,-37.67,-148.67,0.0,1.54,13.0,23.0,0.03488499965304003,0.0
10072334,-1.0,-0.88,-31.67,-130.67,1.0,3.52,17.0,42.0,0.03488499965304003,0.0
10072374,-1.0,-3.63,-46.67,-162.67,0.0,0.78,1.0,1.0,0.03488499965304003,0.0
10072233,0.0,-3.43,-57.4,-184.0,0.0,1.9,6.0,7.0,0.03488499965304003,0.0
10003812,0.0,3.05,22.87,182.53,0.0,13.1,30.0,82.0,0.18719853762186225,1.0
10020608,0.0,-4.1,-2.25,-31.38,0.0,7.27,26.0,40.0,0.28093795714632935,1.0
9966994,0.0,-1.37,-10.22,-37.11,0.0,9.96,4.0,7.0,0.28093795714632935,1.0
10005900,0.0,-1.69,-21.89,-84.33,0.0,5.9,9.0,17.0,0.18719853762186225,1.0
10006102,0.5,4.12,16.88,147.25,0.0,13.1,30.0,82.0,0.18719853762186225,1.0
9973986,-0.5,14.47,-14.13,-49.75,0.0,23.46,5.0,11.0,0.18719853762186225,1.0
9969194,-1.0,-1.89,89.43,165.79,1.0,8.8,134.0,280.0,0.18719853762186225,1.0
9990086,1.0,-5.96,-9.88,-43.13,0.0,1.42,9.0,20.0,0.20016447647601815,1.0
10027653,0.0,2.81,0.75,-22.25,0.0,14.2,9.0,9.0,0.28093795714632935,1.0
10027785,1.0,-5.09,-12.73,-60.55,0.0,7.02,14.0,42.0,0.28093795714632935,1.0
10027884,0.0,-4.84,-4.73,-28.55,0.0,7.27,17.0,46.0,0.28093795714632935,1.0
10050075,0.0,-10.17,-33.62,-83.62,1.0,3.42,10.0,14.0,0.03488499965304003,0.0
10050336,0.0,9.72,8.0,38.43,1.0,25.0,18.0,56.0,0.03488499965304003,0.0
10050216,-0.5,-6.1,-16.13,-84.38,0.0,6.19,10.0,35.0,0.28093795714632935,1.0
9912782,0.0,-3.82,-20.54,-58.85,0.0,7.58,9.0,16.0,0.18719853762186225,1.0
10002563,1.0,1.33,24.63,160.63,0.0,13.1,30.0,82.0,0.18719853762186225,1.0
10022457,-1.0,5.53,4.3,103.9,1.0,14.72,28.0,76.0,0.18719853762186225,1.0
9935013,0.0,-2.48,5.67,30.89,1.0,6.61,19.0,58.0,0.14244614543454193,1.0
9981255,0.0,2.7,13.57,71.71,1.0,10.67,28.0,56.0,0.20016447647601815,1.0
10063103,0.0,1.43,-46.0,-184.0,0.0,8.49,9.0,15.0,0.03488499965304003,0.0
10062969,-1.0,-5.45,-49.0,-184.0,0.0,1.6,16.0,25.0,0.03488499965304003,0.0
10049061,-1.0,7.63,26.38,267.38,0.0,21.22,24.0,51.0,0.03488499965304003,0.0
9976161,-1.0,-2.04,-7.5,-64.33,0.0,7.28,12.0,14.0,0.28093795714632935,1.0
10082903,0.0,-0.32,-7.5,-10.0,0.0,6.19,10.0,35.0,0.28093795714632935,1.0
10083255,0.0,-5.69,-14.33,-66.92,0.0,6.19,10.0,35.0,0.28093795714632935,1.0
10083170,0.0,-5.14,-13.22,-38.11,0.0,6.19,10.0,35.0,0.28093795714632935,1.0
